user_id,age,province,device_imei,ip_address,registration_date,kyc_status,profile_type,account_age_days,transaction_volume_7d,device_change_count,ip_change_count,registered_location,gps_location_last_login,location_mismatch_flag,transaction_id,transaction_amount,transaction_time,transaction_type,static_risk_score,kyc_upgrade_trigger,document_verified,kyc_updated_at,dynamic_risk_score,total_risk_score,total_risk_tier,is_fraud
1671,19,26,1141,566,430,0,1,276,174180.47,0,2,26,49,True,268,113116.23,1821,1,5,0,False,329,5.235208,10.23520803451538,High,0
410,21,37,1200,1409,439,1,0,266,196130.84,5,0,37,36,True,1887,1848821.8,1533,1,1,2,True,191,3.1459358,4.145935773849487,Low,1
694,54,0,1171,326,196,1,0,527,63107.85,0,0,0,32,True,1099,122928.74,332,2,7,2,True,123,6.0998917,13.099891662597656,High,0
1252,29,27,1112,1986,9,0,1,722,165732.36,3,2,27,7,True,786,1280105.24,866,0,9,1,False,329,4.320944,13.32094383239746,High,1
415,53,17,212,1305,127,0,1,598,133851.58,1,2,17,37,True,1110,52574.95,1762,0,1,0,False,329,3.491878,4.491878032684326,Low,0
1288,61,36,29,323,647,0,1,44,176822.88,1,2,36,0,True,1158,717749.0,1953,0,5,0,False,329,3.513164,8.513164043426514,Medium,0
385,61,39,565,1479,258,0,1,461,95447.97,2,2,39,17,True,1834,533686.67,895,2,7,0,False,329,3.666165,10.666165113449097,High,0
907,47,24,946,1648,541,0,1,158,46738.01,2,3,24,33,True,1516,1942150.89,802,2,1,0,False,329,5.2439823,6.243982315063477,Medium,1
1531,35,26,1839,1122,407,0,1,302,120225.6,0,3,26,22,True,1457,1730012.73,1517,1,8,2,False,329,3.9408803,11.940880298614502,High,1
1435,64,26,389,1344,555,1,0,142,187365.09,0,4,26,2,True,1596,1572307.35,1079,0,5,0,True,218,12.203881,17.20388126373291,High,1
1598,52,7,491,1518,110,1,0,617,109465.75,1,2,7,5,True,1303,52409.67,1057,0,5,1,True,232,6.3234844,11.323484420776367,High,0
1024,58,5,204,469,278,0,1,441,9666.43,2,1,5,30,True,1604,1849856.94,221,0,0,2,False,329,6.1834145,6.183414459228516,Medium,1
77,27,34,651,555,388,0,1,321,138605.93,1,2,34,20,True,403,713526.98,464,1,0,2,False,329,2.552393,2.5523929595947266,Low,0
228,35,0,1698,1028,667,0,1,23,84291.21,0,3,0,37,True,1115,1414127.9,1879,1,0,1,False,329,13.611746,13.611745834350586,High,1
1751,18,40,825,1214,296,0,1,419,3725.54,2,1,40,12,True,66,1522529.38,1490,0,8,2,False,329,3.2297318,11.229731798171995,High,1
1054,43,1,1464,1249,58,0,1,671,43997.1,0,1,1,32,True,693,1293600.2,478,2,1,0,False,329,3.8556912,4.855691194534302,Low,1
616,46,43,1499,1352,611,0,1,83,46832.15,1,3,43,16,True,1377,1138014.8,1211,2,2,0,False,329,4.5030413,6.50304126739502,Medium,1
1413,37,32,904,457,120,0,1,606,158667.44,3,1,32,42,True,168,1058976.76,682,1,4,2,False,329,3.560168,7.560168027877808,Medium,1
1613,20,5,1815,118,56,0,1,673,36165.07,0,1,5,1,True,1513,1852949.76,166,1,7,0,False,329,4.6058474,11.605847358703612,High,1
916,54,49,306,1314,64,0,1,665,36465.75,2,0,49,7,True,1285,1529277.32,5,0,3,2,False,329,5.55645,8.556449890136719,Medium,1
734,56,49,427,1496,635,0,1,56,184495.31,1,4,49,21,True,1193,67627.78,1639,1,6,2,False,329,4.178356,10.178356170654297,High,0
1429,37,0,131,780,61,0,1,668,175636.68,1,3,0,29,True,556,1391051.4,1222,1,8,2,False,329,4.472302,12.472301959991457,High,1
1695,38,10,1211,458,548,0,1,151,88090.46,1,1,10,48,True,1941,1500093.19,1673,0,6,2,False,329,2.6273258,8.627325773239136,Medium,1
635,64,27,15,993,394,0,1,315,9777.65,2,2,27,32,True,1026,952439.31,1730,1,8,1,False,329,4.9835653,12.983565330505373,High,0
1655,46,20,828,1190,473,0,1,230,43611.86,0,2,20,11,True,854,744821.14,736,0,7,2,False,329,3.5380263,10.538026332855225,High,0
1706,57,15,1218,1795,299,0,1,416,137617.78,1,1,15,20,True,143,857242.35,1216,2,1,1,False,329,4.8381367,5.838136672973633,Medium,0
697,39,11,261,1837,515,1,0,185,183410.32,1,5,11,46,True,62,881554.73,439,2,6,1,True,305,5.662339,11.662339210510254,High,0
202,18,17,1828,1284,254,1,0,465,183019.98,1,3,17,4,True,1316,483194.86,85,1,9,0,True,88,6.8994627,15.899462699890137,High,0
176,32,42,1529,1401,552,1,0,146,1303.26,2,4,42,9,True,297,664575.41,546,2,4,1,True,297,5.6253476,9.62534761428833,Medium,0
1783,18,34,1490,62,678,0,1,11,148913.44,1,2,34,3,True,1775,1594355.83,1065,0,3,2,False,329,9.578145,12.578145027160645,High,1
1758,47,45,1664,1641,177,1,0,546,54337.97,1,0,45,1,True,918,1270835.58,1392,2,1,2,True,33,2.3465717,3.346571683883667,Low,1
91,61,4,1847,529,432,1,0,274,46714.18,2,1,4,16,True,353,1209165.28,1185,0,5,2,True,171,5.9299874,10.92998743057251,High,1
936,57,17,1408,663,387,1,0,322,54977.02,3,2,17,22,True,477,1438673.18,326,0,2,0,True,130,16.959467,18.9594669342041,High,1
492,58,31,929,1466,643,0,1,48,84617.47,0,1,31,29,True,1719,893843.63,35,0,0,2,False,329,6.0273685,6.027368545532227,Medium,0
1621,56,39,1271,194,155,1,0,569,52277.74,1,3,39,22,True,1921,1621205.26,978,2,6,2,True,255,4.481114,10.481113910675049,High,1
606,41,17,1886,853,369,0,1,340,186047.9,1,7,17,7,True,1301,407847.46,447,2,8,1,False,329,6.1810393,14.181039333343506,High,0
950,53,14,143,1278,584,0,1,110,88415.41,0,0,14,47,True,1218,833942.34,1208,2,5,0,False,329,6.347552,11.347551822662354,High,0
928,51,31,1183,361,150,0,1,575,2052.21,2,0,31,21,True,490,1942986.96,122,2,8,0,False,329,4.0796247,12.079624652862549,High,1
889,53,15,740,832,42,0,1,689,182120.74,1,1,15,43,True,1282,1144871.51,991,2,9,1,False,329,6.364441,15.36444091796875,High,1
1657,51,26,460,938,28,0,1,703,104383.17,0,2,26,18,True,1376,1136143.7,1877,2,7,2,False,329,5.5124645,12.51246452331543,High,1
101,34,14,1288,1106,445,1,0,259,97005.64,0,4,14,27,True,912,1483544.78,200,0,8,1,True,146,2.746458,10.746458053588867,High,1
1510,49,40,1113,273,538,0,1,161,46073.53,0,2,40,39,True,1436,820286.76,705,0,8,2,False,329,3.0011606,11.001160621643066,High,0
1433,30,30,12,1437,386,0,1,323,84521.58,2,3,30,44,True,872,1759725.55,1323,0,0,2,False,329,4.773066,4.77306604385376,Low,1
1788,51,22,93,1684,662,0,1,28,57840.18,0,2,22,4,True,657,729705.6,178,0,1,1,False,329,7.2059674,8.205967426300049,Medium,0
1791,31,33,757,791,644,1,0,47,33236.46,0,2,33,38,True,360,1634881.08,720,2,1,0,True,293,3.5688143,4.568814277648926,Low,1
591,47,36,1031,820,229,0,1,493,127485.7,1,1,36,47,True,57,1386805.72,1622,0,4,0,False,329,3.4469934,7.446993350982666,Medium,1
324,40,39,1382,1131,245,1,0,474,117477.24,0,0,39,11,True,1130,1634237.08,1130,0,8,1,True,152,6.58976,14.589759826660156,High,1
1544,30,24,1502,1094,221,1,0,501,143165.06,0,2,24,34,True,1149,1361666.1,755,0,8,0,True,202,4.696121,12.696121215820312,High,1
1033,52,36,959,614,467,0,1,236,150791.5,1,0,36,12,True,411,996387.01,867,0,9,1,False,329,4.6295185,13.629518508911133,High,0
442,20,26,1677,369,686,0,1,3,169384.68,0,3,26,39,True,939,1682735.06,1348,1,0,1,False,329,2.7886152,2.788615226745605,Low,1
1631,25,45,1898,1205,527,0,1,172,1127.72,1,2,45,30,True,1731,1960187.42,1113,2,9,2,False,329,4.412243,13.412242889404297,High,1
1029,46,17,1396,1003,333,1,0,380,166583.66,0,2,17,9,True,1783,1960126.62,160,1,7,2,True,328,13.01534,20.015339851379395,High,1
547,41,11,1134,1386,2,0,1,729,78904.52,1,1,11,1,True,1108,1835932.17,1665,2,5,2,False,329,8.933206,13.933205604553224,High,1
536,26,35,1864,1597,486,1,0,217,181751.36,1,1,35,1,True,1425,1199693.16,673,1,0,0,True,165,2.7369556,2.736955642700196,Low,1
1001,40,15,178,948,557,0,1,140,121080.03,0,2,15,19,True,1062,978655.02,1168,2,7,0,False,329,6.067436,13.06743621826172,High,0
378,36,36,0,1400,97,0,1,631,35028.13,1,1,36,39,True,1619,1212966.72,1251,0,0,2,False,329,4.6649566,4.664956569671631,Low,1
825,61,34,1527,1715,684,0,1,5,48376.93,0,1,34,9,True,546,303771.71,1991,0,7,1,False,329,3.3179312,10.317931175231934,High,0
82,38,9,1444,1649,211,0,1,512,147241.2,2,4,9,14,True,743,1987130.64,605,0,3,2,False,329,3.3160632,6.316063165664673,Medium,1
350,44,47,1719,1944,221,0,1,501,198209.63,2,4,47,11,True,1607,38929.18,1125,2,7,2,False,329,3.6469195,10.64691948890686,High,0
1267,34,27,287,635,529,0,1,170,90625.08,0,3,27,24,True,1690,1231563.16,388,1,2,0,False,329,7.7122517,9.712251663208008,Medium,1
1484,52,37,1161,1338,23,0,1,708,140300.69,0,0,37,38,True,892,1940956.25,1312,0,6,1,False,329,3.1527214,9.152721405029297,Medium,1
811,22,44,1240,1240,219,1,0,503,193111.42,0,5,44,40,True,294,966106.53,528,1,5,1,True,197,2.8311596,7.831159591674805,Medium,0
797,63,37,1749,1487,91,0,1,637,133596.53,3,4,37,8,True,1155,1773538.61,578,0,8,1,False,329,4.6175413,12.617541313171388,High,1
756,31,36,418,400,626,0,1,67,21907.32,0,3,36,37,True,860,1987245.07,146,1,9,0,False,329,7.7698417,16.76984167098999,High,1
1286,49,24,466,1921,10,1,0,721,69530.59,1,2,24,24,False,647,1596327.22,610,0,2,0,True,239,4.1301384,6.130138397216797,Medium,0
1609,37,15,1944,1156,232,0,1,490,118686.28,1,6,15,23,True,1724,1740239.07,1943,1,6,0,False,329,4.5430903,10.543090343475342,High,1
1081,30,33,885,1082,318,1,0,397,89431.39,1,2,33,29,True,952,1628137.94,253,1,2,2,True,204,6.9558187,8.95581865310669,Medium,1
1664,29,9,1048,460,36,1,0,695,109521.6,2,1,9,40,True,337,166790.32,575,2,7,1,True,3,4.299459,11.299458980560305,High,0
89,20,31,516,619,168,0,1,555,94741.24,1,1,31,40,True,180,881019.33,1088,0,7,1,False,329,3.0558932,10.055893182754517,High,0
1001,28,33,1080,678,383,1,0,326,99400.59,2,1,33,11,True,19,1637118.65,136,1,9,0,True,173,4.8203444,13.8203444480896,High,1
1171,22,26,518,1404,385,0,1,324,76544.43,1,0,26,33,True,241,1108048.76,1240,1,9,2,False,329,4.9733634,13.973363399505615,High,1
590,18,25,663,913,123,1,0,602,91954.51,0,3,25,38,True,1302,190096.02,1064,1,2,2,True,11,4.747302,6.747302055358887,Medium,0
214,29,20,542,1101,206,0,1,517,171466.93,3,2,20,45,True,467,1935283.37,952,0,2,1,False,329,10.821886,12.82188606262207,High,1
1490,54,29,863,205,79,1,0,649,4001.03,1,2,29,31,True,153,1762659.79,934,1,7,1,True,104,9.902165,16.902165412902832,High,1
1159,19,26,534,1797,444,0,1,261,39808.88,0,2,26,15,True,195,1699837.88,19,1,1,0,False,329,9.719793,10.719793319702148,High,1
885,20,24,323,855,594,1,0,100,99363.22,0,2,24,45,True,717,1349558.61,1801,0,7,2,True,240,5.1371474,12.137147426605225,High,1
1673,41,2,1221,1657,42,1,0,689,90900.72,0,1,2,47,True,379,1994410.57,449,2,9,1,True,62,7.5744123,16.57441234588623,High,1
487,33,35,754,803,138,0,1,587,28237.2,1,2,35,35,False,1882,1114541.38,422,2,3,0,False,329,3.7851756,6.785175561904907,Medium,0
330,40,32,919,285,470,0,1,233,7738.05,1,2,32,4,True,1058,1175492.01,1135,1,3,2,False,329,3.6871336,6.687133550643921,Medium,1
401,49,34,288,1617,366,0,1,344,17107.07,0,1,34,19,True,1664,1449987.99,650,1,6,2,False,329,4.4402084,10.440208435058594,High,1
1260,49,21,1695,1454,453,0,1,251,36481.88,4,1,21,17,True,265,1774150.82,503,0,5,1,False,329,4.2569714,9.25697135925293,Medium,1
168,37,25,1461,1053,312,1,0,403,139428.91,2,7,25,2,True,635,555109.83,933,2,4,0,True,82,3.197156,7.197155952453613,Medium,0
1454,41,20,357,108,627,1,0,66,62780.51,2,2,20,24,True,1179,262143.91,1230,1,9,0,True,312,2.6819472,11.681947231292725,High,0
505,18,22,1229,1549,398,0,1,311,139287.11,1,1,22,24,True,1881,18225.29,733,2,3,2,False,329,2.0011199,5.00111985206604,Medium,0
1482,56,21,1488,728,116,0,1,611,58132.42,0,2,21,42,True,431,1869595.96,1070,0,4,2,False,329,3.1527214,7.152721405029297,Medium,1
981,46,11,736,865,619,0,1,74,118771.85,1,3,11,38,True,1478,137912.5,55,0,5,2,False,329,5.2822156,10.28221559524536,High,0
1673,58,37,1589,468,608,0,1,86,19664.73,5,2,37,5,True,1473,680675.61,843,1,5,2,False,329,7.244672,12.244671821594238,High,0
40,36,46,1837,77,220,0,1,502,111739.39,0,1,46,45,True,1789,652815.77,340,0,9,1,False,329,10.222585,19.22258472442627,High,0
643,31,2,215,627,451,0,1,253,121883.02,2,1,2,0,True,450,1449592.84,1768,1,8,0,False,329,4.279519,12.279519081115724,High,1
770,20,36,1014,1910,372,1,0,337,188369.5,1,1,36,27,True,1221,1551158.74,1861,1,9,1,True,263,4.6751423,13.675142288208008,High,1
1793,49,15,1908,1415,36,0,1,695,109384.47,3,1,15,22,True,1334,707171.2,33,2,4,2,False,329,4.1383705,8.138370513916016,Medium,0
878,21,42,1371,927,16,1,0,715,69631.49,0,1,42,3,True,1613,1447184.07,1042,0,6,0,True,71,6.4283447,12.4283447265625,High,1
1005,48,18,364,119,666,0,1,24,54301.99,1,3,18,13,True,1573,1235853.06,1574,2,1,2,False,329,3.2485325,4.24853253364563,Low,1
1443,27,9,1139,81,423,0,1,284,60302.91,1,2,9,43,True,1837,677192.16,1333,1,4,1,False,329,2.5028718,6.502871751785278,Medium,0
515,26,12,298,588,411,1,0,297,180179.77,0,2,12,25,True,454,641476.12,626,1,8,1,True,317,4.733996,12.733995914459229,High,0
1228,57,20,1255,682,177,1,0,546,124709.91,0,3,20,32,True,399,1851699.31,4,0,3,2,True,155,5.7791433,8.779143333435059,Medium,1
171,64,5,355,813,281,0,1,437,167998.24,1,2,5,7,True,1836,1296092.79,20,0,8,2,False,329,4.43082,12.430819988250732,High,1
43,49,41,858,1244,59,0,1,670,169180.33,2,1,41,38,True,283,1008398.32,1655,2,3,2,False,329,2.6520214,5.652021408081055,Medium,1
859,39,15,1538,79,96,1,0,632,104041.81,0,2,15,11,True,1529,504168.51,1475,2,8,2,True,150,5.676614,13.676613807678224,High,0
1678,31,12,1299,148,101,0,1,627,73054.59,0,4,12,20,True,1870,543984.5,935,2,2,2,False,329,4.229046,6.229045867919922,Medium,0
459,46,33,1934,307,436,0,1,269,68862.76,2,2,33,37,True,1462,646713.87,1289,0,4,1,False,329,3.7905374,7.790537357330322,Medium,0
1349,18,13,1395,1223,539,0,1,160,27246.08,3,2,13,18,True,1688,668895.46,185,0,1,2,False,329,13.973205,14.973204612731934,High,0
1345,47,25,1965,1708,527,1,0,172,28429.27,1,3,25,39,True,608,1857457.07,858,1,0,1,True,322,3.5419338,3.54193377494812,Low,1
518,28,23,1332,265,52,0,1,677,56419.83,1,2,23,40,True,1194,1462159.64,25,1,8,0,False,329,6.0832667,14.083266735076904,High,1
1798,53,1,1174,1346,136,0,1,589,140886.36,1,2,1,32,True,359,488526.24,1634,1,7,2,False,329,4.908886,11.908885955810549,High,0
221,40,19,1115,892,492,0,1,210,43366.84,3,4,19,31,True,910,500343.2,309,1,8,1,False,329,31.853565,39.85356521606445,High,0
1795,41,26,1544,1551,88,1,0,640,52791.69,0,0,26,46,True,564,268252.88,532,0,2,1,True,236,3.7062235,5.706223487854004,Medium,0
45,28,12,1300,984,533,0,1,166,96073.62,0,2,12,14,True,363,1951268.57,323,0,9,2,False,329,2.4774709,11.477470874786375,High,1
806,33,8,83,1692,89,0,1,639,188350.63,0,4,8,45,True,1056,1430722.51,507,0,5,1,False,329,3.7791913,8.779191255569458,Medium,1
409,43,30,60,1492,134,0,1,591,10789.5,0,1,30,23,True,1741,1662392.79,1176,2,9,2,False,329,4.773027,13.773026943206789,High,1
16,35,40,935,986,280,0,1,438,83168.0,0,1,40,34,True,1455,1622245.15,611,0,2,1,False,329,2.5090907,4.509090662002564,Low,1
736,27,34,1830,579,6,0,1,725,79810.24,0,3,34,2,True,474,730756.53,229,0,2,0,False,329,1.3928957,3.392895698547364,Low,0
1511,64,41,333,133,560,1,0,137,38685.99,0,1,41,36,True,305,638122.63,1302,1,6,2,True,250,9.731353,15.731352806091309,High,0
1548,34,21,965,748,283,0,1,435,68339.67,0,1,21,9,True,620,101295.11,1407,2,9,2,False,329,3.1115851,12.111585140228271,High,0
420,35,22,633,1478,489,1,0,213,59480.26,4,0,22,16,True,1969,821117.17,788,0,3,0,True,165,3.877636,6.877635955810547,Medium,0
1555,20,5,889,1654,352,1,0,360,64522.41,1,2,5,30,True,1204,1767704.21,1036,0,4,1,True,145,9.760125,13.760125160217283,High,1
1386,58,35,492,1932,175,0,1,548,36127.31,1,1,35,46,True,290,1191870.0,637,2,3,0,False,329,3.6469982,6.646998167037964,Medium,1
99,55,30,1471,375,688,0,1,1,14542.24,0,3,30,6,True,1960,1944980.93,968,2,2,1,False,329,1.6468012,3.646801233291626,Low,1
1421,47,6,1144,1634,416,1,0,292,83713.12,1,5,6,18,True,460,22283.88,1436,1,3,0,True,298,5.10615,8.106150150299072,Medium,0
1516,28,6,1767,1926,563,1,0,134,170963.31,2,2,6,48,True,696,319463.06,303,1,0,0,True,295,5.891372,5.891372203826904,Medium,0
1095,26,21,1634,1332,324,0,1,391,29083.23,1,2,21,9,True,1247,213394.77,504,0,0,0,False,329,4.6217446,4.621744632720947,Low,0
601,34,36,1443,69,391,1,0,318,159347.21,1,2,36,48,True,1893,1147992.02,1874,2,8,1,True,113,4.016057,12.016057014465332,High,1
295,33,34,1185,1963,157,0,1,567,90334.75,2,1,34,49,True,385,1783687.73,157,0,3,0,False,329,4.7660294,7.766029357910156,Medium,1
24,29,12,618,352,625,0,1,68,194364.54,2,0,12,11,True,1041,920308.42,173,1,5,2,False,329,5.7636595,10.763659477233888,High,0
858,51,14,26,210,222,0,1,500,102457.42,2,2,14,13,True,1051,1843192.46,142,1,3,1,False,329,2.8152518,5.81525182723999,Medium,1
1147,39,30,1436,1103,165,0,1,558,47642.81,1,3,30,33,True,68,1071076.25,1218,0,9,0,False,329,3.8931649,12.893164873123167,High,1
1012,41,41,1658,699,577,0,1,118,163980.09,1,3,41,22,True,1997,1945496.79,1606,1,7,0,False,329,2.7877078,9.787707805633543,Medium,1
1586,52,7,739,746,440,1,0,265,139964.75,2,0,7,4,True,1812,1581275.62,1318,2,6,1,True,139,5.375901,11.375901222229004,High,1
1693,52,5,1952,166,665,1,0,25,147653.18,3,3,5,3,True,1371,1302714.75,1232,0,3,2,True,313,5.372077,8.372076988220215,Medium,1
726,52,34,1330,107,397,0,1,312,103650.46,1,1,34,24,True,1326,532017.29,815,2,9,2,False,329,4.1908655,13.190865516662598,High,0
70,47,43,172,1697,621,0,1,72,154179.14,1,0,43,46,True,201,535187.97,1853,0,7,2,False,329,7.5725646,14.572564601898192,High,0
1550,29,35,1358,91,660,1,0,30,91246.63,2,3,35,18,True,1686,1570208.1,552,2,9,0,True,318,2.5610054,11.561005353927612,High,1
693,30,10,920,783,318,1,0,397,180791.15,0,3,10,27,True,1225,861930.37,1636,0,3,0,True,164,6.1504154,9.150415420532228,Medium,0
1109,59,14,823,207,0,0,1,731,105953.2,1,5,14,23,True,532,88873.56,1570,0,8,1,False,329,15.637469,23.63746929168701,High,0
297,21,6,1804,747,356,0,1,355,195028.54,1,3,6,48,True,284,952140.76,247,0,3,0,False,329,4.57266,7.572659969329834,Medium,0
984,48,24,265,1281,648,1,0,43,46415.82,1,1,24,10,True,551,1084870.54,1986,2,5,0,True,296,4.3005857,9.300585746765137,Medium,1
167,26,41,585,825,334,0,1,379,120357.33,1,1,41,18,True,209,1694715.32,814,1,7,1,False,329,5.147216,12.147215843200684,High,1
922,33,36,1426,1482,414,0,1,294,40316.22,0,0,36,38,True,472,737921.5,1680,1,5,1,False,329,3.8553033,8.855303287506104,Medium,0
1647,40,28,611,444,630,0,1,63,116385.58,1,3,28,34,True,161,803698.63,1328,0,8,0,False,329,3.7890513,11.789051294326782,High,0
724,62,41,1227,1435,74,0,1,654,123633.71,0,4,41,39,True,1123,295439.71,92,2,5,0,False,329,2.9216325,7.921632528305054,Medium,0
660,21,15,1763,784,534,0,1,165,41458.13,0,2,15,22,True,1993,1529788.93,1872,0,3,0,False,329,2.4902856,5.490285634994507,Medium,1
129,20,18,767,1001,506,0,1,196,42800.57,0,0,18,0,True,262,220944.23,1889,2,7,2,False,329,2.6612687,9.661268711090088,Medium,0
895,52,10,1776,1086,52,1,0,677,164915.17,1,0,10,3,True,1121,355448.1,640,2,8,0,True,45,3.9426994,11.942699432373049,High,0
1308,61,38,727,225,651,0,1,40,186606.03,2,0,38,44,True,55,1084645.92,1219,2,8,2,False,329,4.3058586,12.305858612060549,High,1
848,30,19,180,789,100,1,0,628,25142.11,2,4,19,40,True,207,1028130.78,1825,0,4,2,True,76,4.7563653,8.756365299224854,Medium,1
484,42,19,743,164,448,0,1,256,150677.08,3,1,19,6,True,732,1910133.29,1400,2,9,2,False,329,5.0369997,14.036999702453612,High,1
238,19,40,1226,190,31,0,1,700,31073.98,1,2,40,20,True,956,446175.63,145,0,8,2,False,329,18.099897,26.099897384643555,High,0
1616,49,27,506,465,419,1,0,288,74385.89,0,5,27,48,True,1266,1120463.07,1757,0,3,1,True,280,6.6263533,9.62635326385498,Medium,1
719,23,20,1232,779,61,1,0,668,29098.27,1,1,20,28,True,1815,1945224.41,1478,1,6,1,True,7,7.851238,13.851237773895264,High,1
355,47,40,657,431,404,0,1,305,24484.0,0,1,40,32,True,1587,1133336.77,1076,0,3,1,False,329,4.8460603,7.846060276031494,Medium,1
768,40,45,908,817,526,0,1,173,109948.46,1,5,45,33,True,702,290071.42,1543,2,4,0,False,329,4.9537582,8.953758239746094,Medium,0
735,27,42,1152,7,80,0,1,648,64912.04,0,0,42,14,True,1524,282711.36,940,2,5,0,False,329,2.9609172,7.960917234420776,Medium,0
1339,19,10,1858,1929,284,1,0,434,5873.26,1,3,10,45,True,1146,680350.03,1059,2,9,0,True,294,3.8998404,12.899840354919434,High,0
1238,54,2,1712,743,218,0,1,504,140198.58,0,3,2,15,True,78,1526059.67,1158,2,3,2,False,329,2.7162182,5.7162182331085205,Medium,1
100,30,24,685,657,100,1,0,628,90336.03,0,1,24,30,True,1105,384847.12,776,1,3,2,True,81,1.492036,4.492035984992981,Low,0
41,27,2,1553,1622,186,1,0,537,177051.35,0,2,2,11,True,355,1159616.34,653,0,9,0,True,133,3.8639553,12.86395525932312,High,1
440,48,5,296,1329,283,0,1,435,189294.57,0,3,5,30,True,202,267971.93,1620,2,4,1,False,329,3.4060917,7.406091690063477,Medium,0
1762,28,17,1620,309,404,1,0,305,195885.08,1,1,17,29,True,571,473488.51,1909,2,3,1,True,131,5.767358,8.76735782623291,Medium,0
12,58,39,625,630,585,1,0,109,32375.06,0,2,39,38,True,1176,1663323.81,899,2,1,0,True,309,5.8610873,6.861087322235107,Medium,1
74,64,42,746,1237,34,0,1,697,104517.77,1,2,42,24,True,1505,1449431.16,601,0,1,1,False,329,1.9584646,2.9584646224975586,Low,1
914,29,10,672,1777,494,0,1,208,52648.73,1,4,10,19,True,417,394937.67,84,1,6,2,False,329,9.566732,15.566732406616213,High,0
514,52,28,629,428,369,1,0,340,68456.37,0,3,28,25,True,996,413855.92,390,2,8,2,True,93,5.149046,13.149045944213867,High,0
1487,43,15,1298,1993,557,0,1,140,134895.48,0,1,15,19,True,1014,273264.22,1097,2,7,0,False,329,4.460194,11.46019411087036,High,0
555,57,15,665,1820,391,0,1,318,32243.06,1,1,15,47,True,391,48320.94,1091,1,2,2,False,329,7.5090423,9.509042263031006,Medium,0
1360,62,24,240,1385,22,1,0,709,104063.72,0,1,24,2,True,1527,1660981.6,1458,2,9,1,True,183,6.1302934,15.130293369293211,High,1
935,31,35,632,269,583,0,1,111,55037.81,2,0,35,4,True,1814,1267062.91,196,2,7,1,False,329,3.040237,10.040236949920654,High,1
67,26,3,1427,1193,246,0,1,473,150297.71,2,2,3,45,True,163,1311274.2,536,0,5,2,False,329,4.0992136,9.099213600158691,Medium,1
49,28,24,1874,1170,561,0,1,136,8241.74,1,3,24,12,True,694,1648405.17,101,1,3,1,False,329,6.2915163,9.291516304016112,Medium,1
1028,38,5,32,1059,592,0,1,102,147497.42,1,1,5,6,True,837,1216856.9,904,2,4,1,False,329,5.8736033,9.873603343963625,Medium,1
342,36,48,217,726,404,1,0,305,148739.49,1,2,48,21,True,271,1837028.45,676,1,6,1,True,122,5.9981966,11.998196601867676,High,1
1426,28,18,1222,1441,241,1,0,478,2350.45,1,2,18,39,True,1811,384049.34,492,1,0,0,True,94,5.299388,5.2993879318237305,Medium,0
799,23,25,693,169,375,0,1,334,190793.05,0,3,25,11,True,842,1494675.32,335,1,9,1,False,329,3.2817237,12.281723737716677,High,1
388,26,10,1882,1544,250,0,1,469,191557.33,1,3,10,30,True,1279,1219324.62,1710,1,1,0,False,329,5.201487,6.201487064361572,Medium,1
1330,46,49,1802,298,569,0,1,126,59056.29,1,2,49,33,True,1988,1302192.84,1156,0,6,1,False,329,1.448233,7.448233008384705,Medium,1
533,25,33,1264,937,515,0,1,185,188549.05,2,1,33,46,True,779,1163073.52,452,1,6,2,False,329,6.557504,12.557504177093506,High,1
1071,29,25,1924,1311,264,0,1,455,128994.1,4,2,25,41,True,1922,400101.18,235,2,0,2,False,329,2.3816679,2.3816678524017334,Low,0
365,61,24,659,806,103,0,1,625,124259.41,0,4,24,36,True,535,1272767.98,912,2,9,1,False,329,3.6160712,12.616071224212646,High,1
539,39,41,995,366,640,0,1,51,183174.91,1,1,41,35,True,1754,1249722.11,1420,0,7,2,False,329,4.272138,11.272138118743896,High,1
103,62,27,1595,1806,471,0,1,232,185834.18,0,1,27,46,True,676,251883.18,1938,2,9,1,False,329,4.622862,13.622861862182615,High,0
649,63,12,1947,594,544,1,0,155,90432.15,0,1,12,43,True,1008,855733.3,1489,2,1,1,True,275,3.5974107,4.597410678863525,Low,0
946,43,37,773,37,571,0,1,124,115640.92,0,5,37,7,True,175,78036.37,1425,2,0,1,False,329,6.761882,6.7618818283081055,Medium,0
1551,61,3,1429,1095,345,0,1,367,127082.52,4,2,3,1,True,1350,356680.73,1428,2,8,2,False,329,2.9919374,10.991937398910522,High,0
174,21,13,99,1560,581,0,1,114,113949.65,1,0,13,27,True,1647,319942.81,1537,1,9,1,False,329,17.322235,26.322235107421875,High,0
1429,38,9,868,299,107,1,0,621,94464.33,1,1,9,35,True,1697,1398847.13,1548,0,9,2,True,127,4.1534915,13.153491497039797,High,1
412,48,30,947,613,310,1,0,405,90265.98,0,1,30,21,True,505,611907.63,1324,2,3,0,True,68,4.338349,7.338348865509033,Medium,0
87,39,19,1583,1788,254,0,1,465,30840.15,0,2,19,13,True,1293,639564.83,1196,2,8,2,False,329,2.7541633,10.754163265228271,High,0
662,37,39,891,1931,124,0,1,601,105579.28,2,5,39,45,True,1838,1309063.48,744,2,0,1,False,329,2.9380631,2.938063144683838,Low,1
270,61,44,1727,1627,543,0,1,156,181770.28,2,1,44,7,True,433,385113.58,1170,2,0,2,False,329,8.324584,8.324584007263184,Medium,0
